,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,Attendance,Time
2032,1998-04-25,Blackburn,Wimbledon,0.0,0.0,D,0.0,0.0,D,,,,
2033,1998-04-25,Barnsley,Arsenal,0.0,2.0,A,0.0,1.0,A,,,,
2034,1998-04-25,Aston Villa,Bolton,1.0,3.0,A,0.0,2.0,A,,,,
2035,1998-04-25,Chelsea,Liverpool,4.0,1.0,H,1.0,1.0,D,,,,
2036,1998-04-26,Derby,Leicester,0.0,4.0,A,0.0,4.0,A,,,,
2037,1998-04-27,Crystal Palace,Man United,0.0,3.0,A,0.0,2.0,A,,,,
2038,1998-04-29,Arsenal,Derby,1.0,0.0,H,1.0,0.0,H,,,,
2039,1998-04-29,Chelsea,Blackburn,0.0,1.0,A,0.0,0.0,D,,,,
2040,1998-04-29,Coventry,Wimbledon,0.0,0.0,D,0.0,0.0,D,,,,
2041,1998-04-29,Leicester,Newcastle,0.0,0.0,D,0.0,0.0,D,,,,
2042,1998-05-02,Wimbledon,Tottenham,2.0,6.0,A,2.0,2.0,D,,,,
2043,1998-05-02,Southampton,Derby,0.0,2.0,A,0.0,0.0,D,,,,
2044,1998-05-02,Sheffield Weds,Aston Villa,1.0,3.0,A,0.0,2.0,A,,,,
2045,1998-05-02,Coventry,Blackburn,2.0,0.0,H,2.0,0.0,H,,,,
2046,1998-05-02,Liverpool,West Ham,5.0,0.0,H,4.0,0.0,H,,,,
2047,1998-05-02,Leicester,Barnsley,1.0,0.0,H,0.0,0.0,D,,,,
2048,1998-05-02,Bolton,Crystal Palace,5.0,2.0,H,3.0,2.0,H,,,,
2049,1998-05-02,Newcastle,Chelsea,3.0,1.0,H,2.0,0.0,H,,,,
2050,1998-05-03,Arsenal,Everton,4.0,0.0,H,2.0,0.0,H,,,,
2051,1998-05-04,Man United,Leeds,3.0,0.0,H,2.0,0.0,H,,,,
2052,1998-05-05,Crystal Palace,West Ham,3.0,3.0,D,1.0,1.0,D,,,,
2053,1998-05-06,Liverpool,Arsenal,4.0,0.0,H,3.0,0.0,H,,,,
2054,1998-05-10,Leeds,Wimbledon,1.0,1.0,D,0.0,0.0,D,,,,
2055,1998-05-10,West Ham,Leicester,4.0,3.0,H,2.0,0.0,H,,,,
2056,1998-05-10,Tottenham,Southampton,1.0,1.0,D,1.0,1.0,D,,,,
2057,1998-05-10,Everton,Coventry,1.0,1.0,D,1.0,0.0,H,,,,
2058,1998-05-10,Blackburn,Newcastle,1.0,0.0,H,0.0,0.0,D,,,,
2059,1998-05-10,Crystal Palace,Sheffield Weds,1.0,0.0,H,0.0,0.0,D,,,,
2060,1998-05-10,Aston Villa,Arsenal,1.0,0.0,H,1.0,0.0,H,,,,
2061,1998-05-10,Derby,Liverpool,1.0,0.0,H,0.0,0.0,D,,,,
2062,1998-05-10,Chelsea,Bolton,2.0,0.0,H,0.0,0.0,D,,,,
2063,1998-05-10,Barnsley,Man United,0.0,2.0,A,0.0,1.0,A,,,,
2064,1998-08-15,Blackburn,Derby,0.0,0.0,D,0.0,0.0,D,,,,
2065,1998-08-15,Coventry,Chelsea,2.0,1.0,H,2.0,1.0,H,,,,
2066,1998-08-15,Everton,Aston Villa,0.0,0.0,D,0.0,0.0,D,,,,
2067,1998-08-15,Man United,Leicester,2.0,2.0,D,0.0,1.0,A,,,,
2068,1998-08-15,Middlesbrough,Leeds,0.0,0.0,D,0.0,0.0,D,,,,
2069,1998-08-15,Newcastle,Charlton,0.0,0.0,D,0.0,0.0,D,,,,
2070,1998-08-15,Sheffield Weds,West Ham,0.0,1.0,A,0.0,0.0,D,,,,
2071,1998-08-15,Wimbledon,Tottenham,3.0,1.0,H,0.0,0.0,D,,,,
2072,1998-08-16,Southampton,Liverpool,1.0,2.0,A,1.0,1.0,D,,,,
2073,1998-08-17,Arsenal,Nott'm Forest,2.0,1.0,H,0.0,0.0,D,,,,
2074,1998-08-22,West Ham,Man United,0.0,0.0,D,0.0,0.0,D,,,,
2075,1998-08-22,Tottenham,Sheffield Weds,0.0,3.0,A,0.0,2.0,A,,,,
2076,1998-08-22,Nott'm Forest,Coventry,1.0,0.0,H,0.0,0.0,D,,,,
2077,1998-08-22,Liverpool,Arsenal,0.0,0.0,D,0.0,0.0,D,,,,
2078,1998-08-22,Chelsea,Newcastle,1.0,1.0,D,1.0,1.0,D,,,,
2079,1998-08-22,Derby,Wimbledon,0.0,0.0,D,0.0,0.0,D,,,,
2080,1998-08-22,Charlton,Southampton,5.0,0.0,H,1.0,0.0,H,,,,
2081,1998-08-22,Leicester,Everton,2.0,0.0,H,2.0,0.0,H,,,,
2082,1998-08-23,Aston Villa,Middlesbrough,3.0,1.0,H,1.0,0.0,H,,,,
2083,1998-08-24,Leeds,Blackburn,1.0,0.0,H,1.0,0.0,H,,,,
2084,1998-08-29,Southampton,Nott'm Forest,1.0,2.0,A,0.0,0.0,D,,,,
2085,1998-08-29,Wimbledon,Leeds,1.0,1.0,D,0.0,0.0,D,,,,
2086,1998-08-29,Everton,Tottenham,0.0,1.0,A,0.0,1.0,A,,,,
2087,1998-08-29,Sheffield Weds,Aston Villa,0.0,1.0,A,0.0,1.0,A,,,,
2088,1998-08-29,Middlesbrough,Derby,1.0,1.0,D,0.0,1.0,A,,,,
2089,1998-08-29,Blackburn,Leicester,1.0,0.0,H,1.0,0.0,H,,,,
2090,1998-08-29,Arsenal,Charlton,0.0,0.0,D,0.0,0.0,D,,,,
2091,1998-08-29,Coventry,West Ham,0.0,0.0,D,0.0,0.0,D,,,,
2092,1998-08-30,Newcastle,Liverpool,1.0,4.0,A,1.0,4.0,A,,,,
2093,1998-09-08,Leeds,Southampton,3.0,0.0,H,1.0,0.0,H,,,,
2094,1998-09-08,Nott'm Forest,Everton,0.0,2.0,A,0.0,0.0,D,,,,
2095,1998-09-09,West Ham,Wimbledon,3.0,4.0,A,3.0,1.0,H,,,,
2096,1998-09-09,Man United,Charlton,4.0,1.0,H,2.0,1.0,H,,,,
2097,1998-09-09,Liverpool,Coventry,2.0,0.0,H,1.0,0.0,H,,,,
2098,1998-09-09,Tottenham,Blackburn,2.0,1.0,H,1.0,1.0,D,,,,
2099,1998-09-09,Derby,Sheffield Weds,1.0,0.0,H,1.0,0.0,H,,,,
2100,1998-09-09,Chelsea,Arsenal,0.0,0.0,D,0.0,0.0,D,,,,
2101,1998-09-09,Aston Villa,Newcastle,1.0,0.0,H,0.0,0.0,D,,,,
2102,1998-09-09,Leicester,Middlesbrough,0.0,1.0,A,0.0,1.0,A,,,,
2103,1998-09-12,West Ham,Liverpool,2.0,1.0,H,1.0,0.0,H,,,,
2104,1998-09-12,Sheffield Weds,Blackburn,3.0,0.0,H,2.0,0.0,H,,,,
2105,1998-09-12,Newcastle,Southampton,4.0,0.0,H,2.0,0.0,H,,,,
2106,1998-09-12,Man United,Coventry,2.0,0.0,H,1.0,0.0,H,,,,
2107,1998-09-12,Leicester,Arsenal,1.0,1.0,D,1.0,0.0,H,,,,
2108,1998-09-12,Chelsea,Nott'm Forest,2.0,1.0,H,2.0,0.0,H,,,,
2109,1998-09-12,Charlton,Derby,1.0,2.0,A,0.0,1.0,A,,,,
2110,1998-09-12,Aston Villa,Wimbledon,2.0,0.0,H,1.0,0.0,H,,,,
2111,1998-09-12,Everton,Leeds,0.0,0.0,D,0.0,0.0,D,,,,
2112,1998-09-13,Tottenham,Middlesbrough,0.0,3.0,A,0.0,2.0,A,,,,
2113,1998-09-19,Wimbledon,Sheffield Weds,2.0,1.0,H,1.0,0.0,H,,,,
2114,1998-09-19,Southampton,Tottenham,1.0,1.0,D,0.0,1.0,A,,,,
2115,1998-09-19,Nott'm Forest,West Ham,0.0,0.0,D,0.0,0.0,D,,,,
2116,1998-09-19,Middlesbrough,Everton,2.0,2.0,D,2.0,0.0,H,,,,
2117,1998-09-19,Leeds,Aston Villa,0.0,0.0,D,0.0,0.0,D,,,,
2118,1998-09-19,Coventry,Newcastle,1.0,5.0,A,1.0,3.0,A,,,,
2119,1998-09-19,Liverpool,Charlton,3.0,3.0,D,1.0,1.0,D,,,,
2120,1998-09-19,Derby,Leicester,2.0,0.0,H,1.0,0.0,H,,,,
2121,1998-09-20,Arsenal,Man United,3.0,0.0,H,2.0,0.0,H,,,,
2122,1998-09-21,Blackburn,Chelsea,3.0,4.0,A,1.0,1.0,D,,,,
2123,1998-09-24,Man United,Liverpool,2.0,0.0,H,1.0,0.0,H,,,,
2124,1998-09-26,Tottenham,Leeds,3.0,3.0,D,1.0,2.0,A,,,,
2125,1998-09-26,Sheffield Weds,Arsenal,1.0,0.0,H,0.0,0.0,D,,,,
2126,1998-09-26,Everton,Blackburn,0.0,0.0,D,0.0,0.0,D,,,,
2127,1998-09-26,Newcastle,Nott'm Forest,2.0,0.0,H,1.0,0.0,H,,,,
2128,1998-09-26,Charlton,Coventry,1.0,1.0,D,0.0,0.0,D,,,,
2129,1998-09-26,Aston Villa,Derby,1.0,0.0,H,1.0,0.0,H,,,,
2130,1998-09-26,Chelsea,Middlesbrough,2.0,0.0,H,0.0,0.0,D,,,,
2131,1998-09-27,Leicester,Wimbledon,1.0,1.0,D,0.0,0.0,D,,,,
2132,1998-09-28,West Ham,Southampton,1.0,0.0,H,0.0,0.0,D,,,,
2133,1998-10-03,Nott'm Forest,Charlton,0.0,1.0,A,0.0,1.0,A,,,,
2134,1998-10-03,Wimbledon,Everton,1.0,2.0,A,1.0,1.0,D,,,,
2135,1998-10-03,Southampton,Man United,0.0,3.0,A,0.0,1.0,A,,,,
2136,1998-10-03,Middlesbrough,Sheffield Weds,4.0,0.0,H,2.0,0.0,H,,,,
2137,1998-10-03,Blackburn,West Ham,3.0,0.0,H,1.0,0.0,H,,,,
2138,1998-10-03,Derby,Tottenham,0.0,1.0,A,0.0,0.0,D,,,,
2139,1998-10-03,Coventry,Aston Villa,1.0,2.0,A,0.0,2.0,A,,,,
2140,1998-10-03,Leeds,Leicester,0.0,1.0,A,0.0,0.0,D,,,,
2141,1998-10-04,Arsenal,Newcastle,3.0,0.0,H,2.0,0.0,H,,,,
2142,1998-10-04,Liverpool,Chelsea,1.0,1.0,D,0.0,1.0,A,,,,
2143,1998-10-17,Newcastle,Derby,2.0,1.0,H,2.0,0.0,H,,,,
2144,1998-10-17,West Ham,Aston Villa,0.0,0.0,D,0.0,0.0,D,,,,
2145,1998-10-17,Nott'm Forest,Leeds,1.0,1.0,D,0.0,0.0,D,,,,
2146,1998-10-17,Man United,Wimbledon,5.0,1.0,H,2.0,1.0,H,,,,
2147,1998-10-17,Everton,Liverpool,0.0,0.0,D,0.0,0.0,D,,,,
2148,1998-10-17,Chelsea,Charlton,2.0,1.0,H,1.0,0.0,H,,,,
2149,1998-10-17,Arsenal,Southampton,1.0,1.0,D,1.0,0.0,H,,,,
2150,1998-10-17,Middlesbrough,Blackburn,2.0,1.0,H,0.0,0.0,D,,,,
2151,1998-10-18,Coventry,Sheffield Weds,1.0,0.0,H,0.0,0.0,D,,,,
2152,1998-10-19,Leicester,Tottenham,2.0,1.0,H,1.0,1.0,D,,,,
2153,1998-10-24,Wimbledon,Middlesbrough,2.0,2.0,D,1.0,2.0,A,,,,
2154,1998-10-24,Southampton,Coventry,2.0,1.0,H,2.0,0.0,H,,,,
2155,1998-10-24,Sheffield Weds,Everton,0.0,0.0,D,0.0,0.0,D,,,,
2156,1998-10-24,Tottenham,Newcastle,2.0,0.0,H,1.0,0.0,H,,,,
2157,1998-10-24,Derby,Man United,1.0,1.0,D,0.0,0.0,D,,,,
2158,1998-10-24,Charlton,West Ham,4.0,2.0,H,1.0,2.0,A,,,,
2159,1998-10-24,Aston Villa,Leicester,1.0,1.0,D,0.0,1.0,A,,,,
2160,1998-10-24,Liverpool,Nott'm Forest,5.0,1.0,H,3.0,1.0,H,,,,
2161,1998-10-25,Blackburn,Arsenal,1.0,2.0,A,0.0,2.0,A,,,,
2162,1998-10-25,Leeds,Chelsea,0.0,0.0,D,0.0,0.0,D,,,,
2163,1998-10-31,Coventry,Arsenal,0.0,1.0,A,0.0,0.0,D,,,,
2164,1998-10-31,Derby,Leeds,2.0,2.0,D,1.0,2.0,A,,,,
2165,1998-10-31,Everton,Man United,1.0,4.0,A,1.0,2.0,A,,,,
2166,1998-10-31,Leicester,Liverpool,1.0,0.0,H,0.0,0.0,D,,,,
2167,1998-10-31,Newcastle,West Ham,0.0,3.0,A,0.0,0.0,D,,,,
2168,1998-10-31,Sheffield Weds,Southampton,0.0,0.0,D,0.0,0.0,D,,,,
2169,1998-10-31,Wimbledon,Blackburn,1.0,1.0,D,0.0,0.0,D,,,,
2170,1998-11-01,Middlesbrough,Nott'm Forest,1.0,1.0,D,1.0,0.0,H,,,,
2171,1998-11-02,Tottenham,Charlton,2.0,2.0,D,0.0,1.0,A,,,,
2172,1998-11-07,Southampton,Middlesbrough,3.0,3.0,D,0.0,0.0,D,,,,
2173,1998-11-07,Nott'm Forest,Wimbledon,0.0,1.0,A,0.0,1.0,A,,,,
2174,1998-11-07,Charlton,Leicester,0.0,0.0,D,0.0,0.0,D,,,,
2175,1998-11-07,Liverpool,Derby,1.0,2.0,A,0.0,2.0,A,,,,
2176,1998-11-07,Aston Villa,Tottenham,3.0,2.0,H,2.0,0.0,H,,,,
2177,1998-11-07,Blackburn,Coventry,1.0,2.0,A,0.0,0.0,D,,,,
2178,1998-11-08,Arsenal,Everton,1.0,0.0,H,1.0,0.0,H,,,,
2179,1998-11-08,Leeds,Sheffield Weds,2.0,1.0,H,1.0,1.0,D,,,,
2180,1998-11-08,Man United,Newcastle,0.0,0.0,D,0.0,0.0,D,,,,
2181,1998-11-08,West Ham,Chelsea,1.0,1.0,D,1.0,0.0,H,,,,
2182,1998-11-14,Newcastle,Sheffield Weds,1.0,1.0,D,1.0,0.0,H,,,,
2183,1998-11-14,West Ham,Leicester,3.0,2.0,H,1.0,1.0,D,,,,
2184,1998-11-14,Southampton,Aston Villa,1.0,4.0,A,0.0,1.0,A,,,,
2185,1998-11-14,Man United,Blackburn,3.0,2.0,H,2.0,0.0,H,,,,
2186,1998-11-14,Chelsea,Wimbledon,3.0,0.0,H,1.0,0.0,H,,,,
2187,1998-11-14,Charlton,Middlesbrough,1.0,1.0,D,1.0,0.0,H,,,,
2188,1998-11-14,Arsenal,Tottenham,0.0,0.0,D,0.0,0.0,D,,,,
2189,1998-11-14,Liverpool,Leeds,1.0,3.0,A,0.0,0.0,D,,,,
2190,1998-11-15,Coventry,Everton,3.0,0.0,H,1.0,0.0,H,,,,
2191,1998-11-16,Nott'm Forest,Derby,2.0,2.0,D,0.0,0.0,D,,,,
2192,1998-11-21,Sheffield Weds,Man United,3.0,1.0,H,1.0,1.0,D,,,,
2193,1998-11-21,Middlesbrough,Coventry,2.0,0.0,H,0.0,0.0,D,,,,
2194,1998-11-21,Leicester,Chelsea,2.0,4.0,A,1.0,2.0,A,,,,
2195,1998-11-21,Wimbledon,Arsenal,1.0,0.0,H,0.0,0.0,D,,,,
2196,1998-11-21,Blackburn,Southampton,0.0,2.0,A,0.0,1.0,A,,,,
2197,1998-11-21,Aston Villa,Liverpool,2.0,4.0,A,0.0,2.0,A,,,,
2198,1998-11-21,Tottenham,Nott'm Forest,2.0,0.0,H,0.0,0.0,D,,,,
2199,1998-11-21,Leeds,Charlton,4.0,1.0,H,1.0,0.0,H,,,,
2200,1998-11-22,Derby,West Ham,0.0,2.0,A,0.0,1.0,A,,,,
2201,1998-11-23,Everton,Newcastle,1.0,0.0,H,1.0,0.0,H,,,,
2202,1998-11-28,Coventry,Leicester,1.0,1.0,D,0.0,0.0,D,,,,
2203,1998-11-28,Newcastle,Wimbledon,3.0,1.0,H,1.0,1.0,D,,,,
2204,1998-11-28,Nott'm Forest,Aston Villa,2.0,2.0,D,2.0,0.0,H,,,,
2205,1998-11-28,Southampton,Derby,0.0,1.0,A,0.0,1.0,A,,,,
2206,1998-11-28,West Ham,Tottenham,2.0,1.0,H,1.0,0.0,H,,,,
2207,1998-11-28,Charlton,Everton,1.0,2.0,A,0.0,1.0,A,,,,
2208,1998-11-28,Chelsea,Sheffield Weds,1.0,1.0,D,1.0,0.0,H,,,,
2209,1998-11-29,Arsenal,Middlesbrough,1.0,1.0,D,0.0,1.0,A,,,,
2210,1998-11-29,Liverpool,Blackburn,2.0,0.0,H,2.0,0.0,H,,,,
2211,1998-11-29,Man United,Leeds,3.0,2.0,H,1.0,1.0,D,,,,
2212,1998-12-05,Wimbledon,Coventry,2.0,1.0,H,0.0,0.0,D,,,,
2213,1998-12-05,Tottenham,Liverpool,2.0,1.0,H,1.0,0.0,H,,,,
2214,1998-12-05,Leicester,Southampton,2.0,0.0,H,0.0,0.0,D,,,,
2215,1998-12-05,Everton,Chelsea,0.0,0.0,D,0.0,0.0,D,,,,
2216,1998-12-05,Derby,Arsenal,0.0,0.0,D,0.0,0.0,D,,,,
2217,1998-12-05,Leeds,West Ham,4.0,0.0,H,1.0,0.0,H,,,,
2218,1998-12-05,Aston Villa,Man United,1.0,1.0,D,0.0,0.0,D,,,,
2219,1998-12-05,Blackburn,Charlton,1.0,0.0,H,0.0,0.0,D,,,,
2220,1998-12-06,Middlesbrough,Newcastle,2.0,2.0,D,1.0,1.0,D,,,,
2221,1998-12-07,Sheffield Weds,Nott'm Forest,3.0,2.0,H,1.0,0.0,H,,,,
2222,1998-12-09,Chelsea,Aston Villa,2.0,1.0,H,1.0,1.0,D,,,,
2223,1998-12-12,Tottenham,Man United,2.0,2.0,D,0.0,2.0,A,,,,
2224,1998-12-12,Middlesbrough,West Ham,1.0,0.0,H,1.0,0.0,H,,,,
2225,1998-12-12,Sheffield Weds,Charlton,3.0,0.0,H,1.0,0.0,H,,,,
2226,1998-12-12,Everton,Southampton,1.0,0.0,H,1.0,0.0,H,,,,
2227,1998-12-12,Derby,Chelsea,2.0,2.0,D,1.0,0.0,H,,,,
2228,1998-12-12,Blackburn,Newcastle,0.0,0.0,D,0.0,0.0,D,,,,
2229,1998-12-12,Leicester,Nott'm Forest,3.0,1.0,H,1.0,1.0,D,,,,
2230,1998-12-13,Aston Villa,Arsenal,3.0,2.0,H,0.0,2.0,A,,,,
2231,1998-12-13,Wimbledon,Liverpool,1.0,0.0,H,0.0,0.0,D,,,,
2232,1998-12-14,Leeds,Coventry,2.0,0.0,H,1.0,0.0,H,,,,
2233,1998-12-16,Man United,Chelsea,1.0,1.0,D,1.0,0.0,H,,,,
2234,1998-12-19,Southampton,Wimbledon,3.0,1.0,H,1.0,0.0,H,,,,
2235,1998-12-19,West Ham,Everton,2.0,1.0,H,1.0,0.0,H,,,,
2236,1998-12-19,Nott'm Forest,Blackburn,2.0,2.0,D,2.0,0.0,H,,,,
2237,1998-12-19,Liverpool,Sheffield Weds,2.0,0.0,H,2.0,0.0,H,,,,
2238,1998-12-19,Man United,Middlesbrough,2.0,3.0,A,0.0,2.0,A,,,,
2239,1998-12-19,Coventry,Derby,1.0,1.0,D,1.0,0.0,H,,,,
2240,1998-12-19,Chelsea,Tottenham,2.0,0.0,H,0.0,0.0,D,,,,
2241,1998-12-19,Newcastle,Leicester,1.0,0.0,H,0.0,0.0,D,,,,
2242,1998-12-20,Arsenal,Leeds,3.0,1.0,H,1.0,0.0,H,,,,
2243,1998-12-21,Charlton,Aston Villa,0.0,1.0,A,0.0,1.0,A,,,,
2244,1998-12-26,Arsenal,West Ham,1.0,0.0,H,1.0,0.0,H,,,,
2245,1998-12-26,Blackburn,Aston Villa,2.0,1.0,H,1.0,0.0,H,,,,
2246,1998-12-26,Coventry,Tottenham,1.0,1.0,D,0.0,1.0,A,,,,
2247,1998-12-26,Everton,Derby,0.0,0.0,D,0.0,0.0,D,,,,
2248,1998-12-26,Man United,Nott'm Forest,3.0,0.0,H,1.0,0.0,H,,,,
2249,1998-12-26,Middlesbrough,Liverpool,1.0,3.0,A,1.0,2.0,A,,,,
2250,1998-12-26,Newcastle,Leeds,0.0,3.0,A,0.0,1.0,A,,,,
2251,1998-12-26,Sheffield Weds,Leicester,0.0,1.0,A,0.0,1.0,A,,,,
2252,1998-12-26,Southampton,Chelsea,0.0,2.0,A,0.0,1.0,A,,,,
2253,1998-12-26,Wimbledon,Charlton,2.0,1.0,H,1.0,1.0,D,,,,
2254,1998-12-28,Charlton,Arsenal,0.0,1.0,A,0.0,0.0,D,,,,
2255,1998-12-28,Derby,Middlesbrough,2.0,1.0,H,1.0,0.0,H,,,,
2256,1998-12-28,Leicester,Blackburn,1.0,1.0,D,1.0,1.0,D,,,,
2257,1998-12-28,Liverpool,Newcastle,4.0,2.0,H,0.0,1.0,A,,,,
2258,1998-12-28,Nott'm Forest,Southampton,1.0,1.0,D,0.0,0.0,D,,,,
2259,1998-12-28,Tottenham,Everton,4.0,1.0,H,1.0,1.0,D,,,,
2260,1998-12-28,West Ham,Coventry,2.0,0.0,H,1.0,0.0,H,,,,
2261,1998-12-28,Aston Villa,Sheffield Weds,2.0,1.0,H,1.0,1.0,D,,,,
2262,1998-12-29,Chelsea,Man United,0.0,0.0,D,0.0,0.0,D,,,,
2263,1998-12-29,Leeds,Wimbledon,2.0,2.0,D,1.0,1.0,D,,,,
2264,1999-01-09,Wimbledon,Derby,2.0,1.0,H,1.0,0.0,H,,,,
2265,1999-01-09,Southampton,Charlton,3.0,1.0,H,1.0,1.0,D,,,,
2266,1999-01-09,Sheffield Weds,Tottenham,0.0,0.0,D,0.0,0.0,D,,,,
2267,1999-01-09,Everton,Leicester,0.0,0.0,D,0.0,0.0,D,,,,
2268,1999-01-09,Middlesbrough,Aston Villa,0.0,0.0,D,0.0,0.0,D,,,,
2269,1999-01-09,Coventry,Nott'm Forest,4.0,0.0,H,1.0,0.0,H,,,,
2270,1999-01-09,Blackburn,Leeds,1.0,0.0,H,1.0,0.0,H,,,,
2271,1999-01-09,Arsenal,Liverpool,0.0,0.0,D,0.0,0.0,D,,,,
2272,1999-01-09,Newcastle,Chelsea,0.0,1.0,A,0.0,1.0,A,,,,
2273,1999-01-10,Man United,West Ham,4.0,1.0,H,2.0,0.0,H,,,,
2274,1999-01-16,Chelsea,Coventry,2.0,1.0,H,1.0,1.0,D,,,,
2275,1999-01-16,Derby,Blackburn,1.0,0.0,H,0.0,0.0,D,,,,
2276,1999-01-16,Leeds,Middlesbrough,2.0,0.0,H,2.0,0.0,H,,,,
2277,1999-01-16,Leicester,Man United,2.0,6.0,A,1.0,1.0,D,,,,
2278,1999-01-16,Liverpool,Southampton,7.0,1.0,H,3.0,0.0,H,,,,
2279,1999-01-16,Nott'm Forest,Arsenal,0.0,1.0,A,0.0,1.0,A,,,,
2280,1999-01-16,Tottenham,Wimbledon,0.0,0.0,D,0.0,0.0,D,,,,
2281,1999-01-16,West Ham,Sheffield Weds,0.0,4.0,A,0.0,2.0,A,,,,
2282,1999-01-17,Charlton,Newcastle,2.0,2.0,D,0.0,1.0,A,,,,
2283,1999-01-18,Aston Villa,Everton,3.0,0.0,H,1.0,0.0,H,,,,
2284,1999-01-30,Coventry,Liverpool,2.0,1.0,H,0.0,0.0,D,,,,
2285,1999-01-30,Blackburn,Tottenham,1.0,1.0,D,1.0,0.0,H,,,,
2286,1999-01-30,Wimbledon,West Ham,0.0,0.0,D,0.0,0.0,D,,,,
2287,1999-01-30,Southampton,Leeds,3.0,0.0,H,1.0,0.0,H,,,,
2288,1999-01-30,Sheffield Weds,Derby,0.0,1.0,A,0.0,0.0,D,,,,
2289,1999-01-30,Middlesbrough,Leicester,0.0,0.0,D,0.0,0.0,D,,,,
2290,1999-01-30,Everton,Nott'm Forest,0.0,1.0,A,0.0,0.0,D,,,,
2291,1999-01-30,Newcastle,Aston Villa,2.0,1.0,H,2.0,0.0,H,,,,
2292,1999-01-31,Arsenal,Chelsea,1.0,0.0,H,1.0,0.0,H,,,,
2293,1999-01-31,Charlton,Man United,0.0,1.0,A,0.0,0.0,D,,,,
2294,1999-02-02,Man United,Derby,1.0,0.0,H,0.0,0.0,D,,,,
2295,1999-02-06,West Ham,Arsenal,0.0,4.0,A,0.0,2.0,A,,,,
2296,1999-02-06,Tottenham,Coventry,0.0,0.0,D,0.0,0.0,D,,,,
2297,1999-02-06,Nott'm Forest,Man United,1.0,8.0,A,1.0,2.0,A,,,,
2298,1999-02-06,Liverpool,Middlesbrough,3.0,1.0,H,3.0,0.0,H,,,,
2299,1999-02-06,Leeds,Newcastle,0.0,1.0,A,0.0,0.0,D,,,,
2300,1999-02-06,Aston Villa,Blackburn,1.0,3.0,A,0.0,1.0,A,,,,
2301,1999-02-06,Leicester,Sheffield Weds,0.0,2.0,A,0.0,0.0,D,,,,
2302,1999-02-06,Chelsea,Southampton,1.0,0.0,H,1.0,0.0,H,,,,
2303,1999-02-07,Derby,Everton,2.0,1.0,H,0.0,1.0,A,,,,
2304,1999-02-08,Charlton,Wimbledon,2.0,0.0,H,1.0,0.0,H,,,,
2305,1999-02-13,Charlton,Liverpool,1.0,0.0,H,0.0,0.0,D,,,,
2306,1999-02-13,West Ham,Nott'm Forest,2.0,1.0,H,2.0,0.0,H,,,,
2307,1999-02-17,Newcastle,Coventry,4.0,1.0,H,1.0,1.0,D,,,,
2308,1999-02-17,Aston Villa,Leeds,1.0,2.0,A,0.0,2.0,A,,,,
2309,1999-02-17,Chelsea,Blackburn,1.0,1.0,D,1.0,0.0,H,,,,
2310,1999-02-17,Everton,Middlesbrough,5.0,0.0,H,2.0,0.0,H,,,,
2311,1999-02-17,Man United,Arsenal,1.0,1.0,D,0.0,0.0,D,,,,
2312,1999-02-20,Nott'm Forest,Chelsea,1.0,3.0,A,1.0,2.0,A,,,,
2313,1999-02-20,Middlesbrough,Tottenham,0.0,0.0,D,0.0,0.0,D,,,,
2314,1999-02-20,Liverpool,West Ham,2.0,2.0,D,2.0,1.0,H,,,,
2315,1999-02-20,Leeds,Everton,1.0,0.0,H,0.0,0.0,D,,,,
2316,1999-02-20,Southampton,Newcastle,2.0,1.0,H,2.0,0.0,H,,,,
2317,1999-02-20,Coventry,Man United,0.0,1.0,A,0.0,0.0,D,,,,
2318,1999-02-20,Blackburn,Sheffield Weds,1.0,4.0,A,0.0,3.0,A,,,,
2319,1999-02-20,Arsenal,Leicester,5.0,0.0,H,4.0,0.0,H,,,,
2320,1999-02-20,Derby,Charlton,0.0,2.0,A,0.0,0.0,D,,,,
2321,1999-02-21,Wimbledon,Aston Villa,0.0,0.0,D,0.0,0.0,D,,,,
2322,1999-02-27,West Ham,Blackburn,2.0,0.0,H,2.0,0.0,H,,,,
2323,1999-02-27,Tottenham,Derby,1.0,1.0,D,0.0,0.0,D,,,,
2324,1999-02-27,Sheffield Weds,Middlesbrough,3.0,1.0,H,1.0,0.0,H,,,,
2325,1999-02-27,Man United,Southampton,2.0,1.0,H,0.0,0.0,D,,,,
2326,1999-02-27,Everton,Wimbledon,1.0,1.0,D,0.0,1.0,A,,,,
2327,1999-02-27,Charlton,Nott'm Forest,0.0,0.0,D,0.0,0.0,D,,,,
2328,1999-02-27,Aston Villa,Coventry,1.0,4.0,A,0.0,1.0,A,,,,
2329,1999-02-27,Chelsea,Liverpool,2.0,1.0,H,2.0,0.0,H,,,,
2330,1999-02-28,Newcastle,Arsenal,1.0,1.0,D,0.0,1.0,A,,,,
2331,1999-03-01,Leicester,Leeds,1.0,2.0,A,0.0,1.0,A,,,,
2332,1999-03-02,Tottenham,Southampton,3.0,0.0,H,1.0,0.0,H,,,,
2333,1999-03-03,Sheffield Weds,Wimbledon,1.0,2.0,A,0.0,2.0,A,,,,
2334,1999-03-06,Southampton,West Ham,1.0,0.0,H,1.0,0.0,H,,,,
2335,1999-03-06,Wimbledon,Leicester,0.0,1.0,A,0.0,1.0,A,,,,
